Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,Validation_Status
2025-12-02 00:00:00,2.62,FBTPH26 P 123,2025-12-19 00:00:00,0.02043,120.4,123,P,0.055879433,-0.960351837,0.021858721,0.05776076,-0.003319271,-0.055071665,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.026679567,0.005468537,-0.004438574,0.084564476,0.026615205,0.012239732,0.000303446,
2025-12-01 00:00:00,2.53,FBTPH26 P 123,2025-12-19 00:00:00,0.0206,120.49,123,P,0.05278268,-0.95923156,0.02299856,0.060696959,-0.003119955,-0.058242407,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.028661931,0.005976227,-0.004256508,0.090779815,0.029012306,0.013444775,0.000239111,
2025-11-28 00:00:00,1.93,FBTPH26 P 123,2025-12-19 00:00:00,0.0206,121.11,123,P,0.044404862,-0.925166343,0.039952288,0.108192517,-0.004118718,-0.065569093,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.045861395,0.001249339,-0.00490095,0.147139271,0.032862428,0.019298248,-0.003852217,
2025-11-27 00:00:00,1.93,FBTPH26 P 123,2025-12-19 00:00:00,0.02061,121.12,123,P,0.045506433,-0.913996384,0.045426188,0.114716911,-0.004614376,-0.067881188,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.047219139,-0.000947078,-0.004935188,0.140987364,0.027499702,0.019279286,-0.004657765,
2025-11-26 00:00:00,1.92,FBTPH26 P 123,2025-12-19 00:00:00,0.02069,121.14,123,P,0.046186736,-0.903459453,0.05062514,0.120519293,-0.005016999,-0.070167153,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.048378173,-0.002765263,-0.004908669,0.136012357,0.022987381,0.019249183,-0.005304886,
2025-11-25 00:00:00,1.99,FBTPH26 P 123,2025-12-19 00:00:00,0.02066,121.08,123,P,0.048197424,-0.89616855,0.05458403,0.119339932,-0.005417415,-0.072648003,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.047396313,-0.003637252,-0.004809851,0.122324514,0.018601625,0.018641798,-0.005336129,
2025-11-24 00:00:00,2.42,FBTPH26 P 123,2025-12-19 00:00:00,0.02059,120.64,123,P,0.053209849,-0.915564626,0.047693216,0.09097241,-0.004949169,-0.077303897,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.040159016,-0.000412345,-0.004325358,0.090428503,0.019293352,0.017551341,-0.003511911,
2025-11-21 00:00:00,2.57,FBTPH26 P 123,2025-12-19 00:00:00,0.02047,120.51,123,P,0.056248813,-0.902627131,0.056101246,0.090547298,-0.005517367,-0.085407716,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.039909992,-0.001879909,-0.004059353,0.075844819,0.014030486,0.017383385,-0.003946162,
2025-11-20 00:00:00,2.62,FBTPH26 P 123,2025-12-19 00:00:00,0.02054,120.46,123,P,0.056140792,-0.903545553,0.056639581,0.088506872,-0.00536125,-0.088549454,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.039864899,-0.001770717,-0.003909548,0.073308139,0.014028512,0.017741611,-0.0039864,
2025-11-19 00:00:00,2.61,FBTPH26 P 123,2025-12-19 00:00:00,0.02066,120.5,123,P,0.05932701,-0.883196783,0.066361794,0.094721389,-0.006457592,-0.089609241,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.039784787,-0.003543994,-0.003983846,0.066762214,0.008802431,0.016476613,-0.004284379,
2025-11-18 00:00:00,2.65,FBTPH26 P 123,2025-12-19 00:00:00,0.02051,120.46,123,P,0.059064038,-0.884095158,0.067036161,0.093080063,-0.006280504,-0.092691726,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.039893334,-0.003487967,-0.003850101,0.065087678,0.008912564,0.016856896,-0.004368655,
2025-11-17 00:00:00,2.54,FBTPH26 P 123,2025-12-19 00:00:00,0.02048,120.57,123,P,0.056295822,-0.881145078,0.069320273,0.097753835,-0.006005424,-0.095357364,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.042066529,-0.004134089,-0.003749706,0.069713464,0.009063765,0.017852227,-0.00497004,
